Date,MSFT
2023-09-26,307.505859375
2023-09-27,308.146240234375
2023-09-28,308.98370361328125
2023-09-29,311.0622863769531
2023-10-02,317.0224304199219
2023-10-03,308.7373352050781
2023-10-04,314.2246398925781
2023-10-05,314.6186828613281
2023-10-06,322.4014587402344
2023-10-09,324.9234313964844
2023-10-10,323.5146484375
2023-10-11,327.48480224609375
2023-10-12,326.2435302734375
2023-10-13,322.86444091796875
2023-10-16,327.7015686035156
2023-10-17,327.1301574707031
2023-10-18,325.2091369628906
2023-10-19,326.4011535644531
2023-10-20,321.82025146484375
2023-10-23,324.43084716796875
2023-10-24,325.6228942871094
2023-10-25,335.6123352050781
2023-10-26,323.0220947265625
2023-10-27,324.91357421875
2023-10-30,332.3022155761719
2023-10-31,333.0903625488281
2023-11-01,340.93212890625
2023-11-02,343.1488037109375
2023-11-03,347.5622253417969
2023-11-06,351.2368469238281
2023-11-07,355.1775207519531
2023-11-08,357.807861328125
2023-11-09,355.3351135253906
2023-11-10,364.1817932128906
2023-11-13,361.2362365722656
2023-11-14,364.7728576660156
2023-11-15,364.92095947265625
2023-11-16,371.33746337890625
2023-11-17,365.09869384765625
2023-11-20,372.5911560058594
2023-11-21,368.27728271484375
2023-11-22,372.99591064453125
2023-11-24,372.58123779296875
2023-11-27,373.74609375
2023-11-28,377.7835998535156
2023-11-29,373.9830017089844
2023-11-30,374.04229736328125
2023-12-01,369.69879150390625
2023-12-04,364.3977966308594
2023-12-05,367.7343444824219
2023-12-06,364.0621337890625
2023-12-07,366.1845397949219
2023-12-08,369.42242431640625
2023-12-11,366.52996826171875
2023-12-12,369.5704650878906
2023-12-13,369.56060791015625
2023-12-14,361.22900390625
2023-12-15,365.96734619140625
2023-12-18,367.8626708984375
2023-12-19,368.4648742675781
2023-12-20,365.8587646484375
2023-12-21,368.74127197265625
2023-12-22,369.76788330078125
2023-12-26,369.8468933105469
2023-12-27,369.2644348144531
2023-12-28,370.4588928222656
2023-12-29,371.2090759277344
2024-01-02,366.1055603027344
2024-01-03,365.8390197753906
2024-01-04,363.21319580078125
2024-01-05,363.025634765625
2024-01-08,369.8764953613281
2024-01-09,370.96240234375
2024-01-10,377.8526611328125
2024-01-11,379.6887512207031
2024-01-12,383.4794921875
2024-01-16,385.2563171386719
2024-01-17,384.46661376953125
2024-01-18,388.81005859375
2024-01-19,393.5484313964844
2024-01-22,391.41619873046875
2024-01-23,393.7754821777344
2024-01-24,397.3884582519531
2024-01-25,399.66876220703125
2024-01-26,398.7408752441406
2024-01-29,404.4564514160156
2024-01-30,403.3409729003906
2024-01-31,392.472412109375
2024-02-01,398.5928039550781
2024-02-02,405.9372253417969
2024-02-05,400.43878173828125
2024-02-06,400.28076171875
2024-02-07,408.73077392578125
2024-02-08,408.7900085449219
2024-02-09,415.1473083496094
2024-02-12,409.92529296875
2024-02-13,401.1001281738281
2024-02-14,404.9769592285156
2024-02-15,402.0792236328125
2024-02-16,399.6067810058594
2024-02-20,398.35076904296875
2024-02-21,397.74749755859375
2024-02-22,407.11309814453125
2024-02-23,405.81756591796875
2024-02-26,403.0484313964844
2024-02-27,402.98907470703125
2024-02-28,403.2264099121094
2024-02-29,409.0811767578125
2024-03-01,410.9206848144531
2024-03-04,410.34710693359375
2024-03-05,398.2123107910156
2024-03-06,397.6584777832031
2024-03-07,404.6308288574219
2024-03-08,401.74298095703125
2024-03-11,400.06170654296875
2024-03-12,410.703125
2024-03-13,410.5251159667969
2024-03-14,420.5335693359375
2024-03-15,411.83056640625
2024-03-18,412.7206115722656
2024-03-19,416.76556396484375
2024-03-20,420.54345703125
2024-03-21,424.6378479003906
2024-03-22,424.0147705078125
2024-03-25,418.1995544433594
2024-03-26,417.0028991699219
2024-03-27,416.7853088378906
2024-03-28,416.0831604003906
2024-04-01,419.8907165527344
2024-04-02,416.79522705078125
2024-04-03,415.8161926269531
2024-04-04,413.27447509765625
2024-04-05,420.8302917480469
2024-04-08,419.9105224609375
2024-04-09,421.58184814453125
2024-04-10,418.59515380859375
2024-04-11,423.21368408203125
2024-04-12,417.25018310546875
2024-04-15,409.0811767578125
2024-04-16,410.0108337402344
2024-04-17,407.301025390625
2024-04-18,399.8144836425781
2024-04-19,394.7212219238281
2024-04-22,396.54095458984375
2024-04-23,403.0780944824219
2024-04-24,404.5516357421875
2024-04-25,394.64208984375
2024-04-26,401.8418884277344
2024-04-29,397.8167419433594
2024-04-30,385.0390930175781
2024-05-01,390.5872802734375
2024-05-02,393.455322265625
2024-05-03,402.1781005859375
2024-05-06,408.9823303222656
2024-05-07,404.8285827636719
2024-05-08,406.015380859375
2024-05-09,407.7757568359375
2024-05-10,410.1690673828125
2024-05-13,409.1603088378906
2024-05-14,411.9690246582031
2024-05-15,419.171875
2024-05-16,417.1011657714844
2024-05-17,416.328369140625
2024-05-20,421.4109802246094
2024-05-21,425.0768127441406
2024-05-22,426.5431213378906
2024-05-23,423.0556640625
2024-05-24,426.18646240234375
2024-05-28,426.344970703125
2024-05-29,425.20562744140625
2024-05-30,410.83953857421875
2024-05-31,411.2953186035156
2024-06-03,409.7001647949219
2024-06-04,412.22662353515625
2024-06-05,420.0932922363281
2024-06-06,420.5985412597656
2024-06-07,419.9347229003906
2024-06-10,423.9176025390625
2024-06-11,428.6831970214844
2024-06-12,436.9858093261719
2024-06-13,437.5009765625
2024-06-14,438.4818420410156
2024-06-17,444.2282409667969
2024-06-18,442.2170104980469
2024-06-20,441.5829162597656
2024-06-21,445.62518310546875
2024-06-24,443.5347595214844
2024-06-25,446.784423828125
2024-06-26,447.9832458496094
2024-06-27,448.6669006347656
2024-06-28,442.82135009765625
2024-07-01,452.51104736328125
2024-07-02,455.0374755859375
2024-07-03,456.5137023925781
2024-07-05,463.240966796875
2024-07-08,461.9331970214844
2024-07-09,455.29510498046875
2024-07-10,461.9430847167969
2024-07-11,450.4997863769531
2024-07-12,449.3603820800781
2024-07-15,449.7666015625
2024-07-16,445.3675842285156
2024-07-17,439.42303466796875
2024-07-18,436.3021545410156
2024-07-19,433.0722961425781
2024-07-22,438.8484191894531
2024-07-23,440.74078369140625
2024-07-24,424.9380798339844
2024-07-25,414.53509521484375
2024-07-26,421.34161376953125
2024-07-29,422.78814697265625
2024-07-30,419.0133361816406
2024-07-31,414.4855651855469
2024-08-01,413.2569885253906
2024-08-02,404.71661376953125
2024-08-05,391.4998779296875
2024-08-06,395.918701171875
2024-08-07,394.74957275390625
2024-08-08,398.9702453613281
2024-08-09,402.2694396972656
2024-08-12,403.0521545410156
2024-08-13,410.1856689453125
2024-08-14,413.0093078613281
2024-08-15,417.89263916015625
2024-08-16,415.3517150878906
2024-08-19,418.388916015625
2024-08-20,421.6345520019531
2024-08-21,420.9795227050781
2024-08-22,412.4534912109375
2024-08-23,413.6842346191406
2024-08-26,410.4088439941406
2024-08-27,410.7562255859375
2024-08-28,407.5403747558594
2024-08-29,410.04156494140625
2024-08-30,414.03167724609375
2024-09-03,406.3890075683594
2024-09-04,405.8530578613281
2024-09-05,405.3468322753906
2024-09-06,398.7066955566406
2024-09-09,402.6967468261719
2024-09-10,411.1135559082031
2024-09-11,419.8877258300781
2024-09-12,423.81817626953125
2024-09-13,427.38140869140625
2024-09-16,428.12579345703125
2024-09-17,431.9074401855469
2024-09-18,427.59979248046875
2024-09-19,435.42108154296875
2024-09-20,432.0264892578125
2024-09-23,430.2796630859375
2024-09-24,425.9720153808594
2024-09-25,428.89007568359375
2024-09-26,428.0960388183594
2024-09-27,424.83056640625
2024-09-30,427.09356689453125
2024-10-01,417.5552062988281
2024-10-02,414.021728515625
2024-10-03,413.4361267089844
2024-10-04,412.959716796875
2024-10-07,406.48828125
2024-10-08,411.6197509765625
2024-10-09,414.3492431640625
2024-10-10,412.7413024902344
2024-10-11,413.2177734375
2024-10-14,416.0167236328125
2024-10-15,415.6197204589844
2024-10-16,413.01922607421875
2024-10-17,413.6147766113281
2024-10-18,415.0440368652344
2024-10-21,415.6594543457031
2024-10-22,424.3243713378906
2024-10-23,421.4360656738281
2024-10-24,421.5650939941406
2024-10-25,424.9596252441406
2024-10-28,423.4112243652344
2024-10-29,428.7313232421875
2024-10-30,429.30694580078125
2024-10-31,403.3220520019531
2024-11-01,407.3121032714844
2024-11-04,405.41632080078125
2024-11-05,408.3939514160156
2024-11-06,417.0489807128906
2024-11-07,422.2598571777344
2024-11-08,419.39141845703125
2024-11-11,414.8951721191406
2024-11-12,419.8777160644531
2024-11-13,422.0315856933594
2024-11-14,423.7090148925781
2024-11-15,411.9075927734375
2024-11-18,412.66192626953125
2024-11-19,414.67681884765625
2024-11-20,412.3939208984375
2024-11-21,410.61370849609375
2024-11-22,414.72113037109375
2024-11-25,416.5013732910156
2024-11-26,425.6510925292969
2024-11-27,420.6784362792969
2024-11-29,421.1458435058594
2024-12-02,428.6247863769531
2024-12-03,428.84356689453125
2024-12-04,435.0295715332031
2024-12-05,440.2011413574219
2024-12-06,441.1459655761719
2024-12-09,443.5825500488281
2024-12-10,440.9072570800781
2024-12-11,446.5363464355469
2024-12-12,447.10321044921875
2024-12-13,444.8257141113281
2024-12-16,449.1221008300781
2024-12-17,451.9764099121094
2024-12-18,434.999755859375
2024-12-19,434.6416931152344
2024-12-20,434.2140808105469
2024-12-23,432.8714294433594
2024-12-24,436.9291076660156
2024-12-26,435.7157897949219
2024-12-27,428.1772155761719
2024-12-30,422.50836181640625
2024-12-31,419.1965637207031
